Alfdorf Schule;6640;Alfdorf
Alfdorf Döllenstraße;6641;Alfdorf
Pfahlbronn Brend;6642;Alfdorf
Pfahlbronn Burgholz;6643;Alfdorf
Vordersteinenberg Hüttenbühl;6644;Alfdorf
Pfahlbronn Mannholz;6645;Alfdorf
Pfahlbr. Rienharzer Str/Schule;6646;Alfdorf
Pfahlbronn Rienharz;6647;Alfdorf
Vordersteinenberg Heinlesmühle;6648;Alfdorf
Kleinasp. Hardtwaldhalle;6651;Aspach
Kleinaspach Karlshof;6656;Aspach
Bürg Schulerhof;6659;Winnenden
Schelmenholz BBW;6660;Winnenden
Schelmenh. Eschenweg;6661;Winnenden
Schelmenh. Th.-Heuss-Platz;6662;Winnenden
Hertm. Baacher Weg;6664;Winnenden
Schnait Wiesentalstraße;6665;Weinstadt
Backnang Hintere Tos;6666;Backnang
Vorderst. Hinterst. Süd;6668;Alfdorf
Vordersteinenberg Greuthöfle;6669;Alfdorf
Kaisersbach Heumaden;6671;Kaisersbach
Jux Kindergarten;6672;Spiegelberg
Kirchenk. Mettelbach;6674;Murrhardt
Schlechtbach Lindentaler Str.;6675;Rudersberg
Neustadt Schneider;6676;Waiblingen
Waiblingen Salierschule;6677;Waiblingen
Schorndorf Reithalle;6680;Schorndorf
Urbach Friedenskirche;6682;Urbach
Plüd. Birkenallee(Bahnunterf.);6683;Plüderhausen
Welzheim Gschwender Str.;6686;Welzheim
Backnang Staigacker;6687;Backnang
Backnang Eichwald;6688;Backnang
Murrhardt Schwammhof;6689;Murrhardt
Murrhardt Waltersberg;6690;Murrhardt
Urbach Banrain;6691;Urbach
Urbach Schloss;6692;Urbach
Schorndorf Erlenstraße;6693;Schorndorf
Urbach Schorndorfer Str.;6694;Urbach
Urbach Hölderlinweg;6695;Urbach
Urbach Feuerwehr;6696;Urbach
Urbach Seehalde;6697;Urbach
Urbach Burgstraße;6698;Urbach
Hofen Sonnenhalde;6700;Bönnigheim
Sersheim Danziger Weg;6701;Sersheim
Kohlberg Goethestraße;6703;Kohlberg
Kohlberg Schillerstraße;6707;Kohlberg
Altenriet Sportplatz;6708;Altenriet
Neckartailf. Wasserwerk;6709;Neckartailfingen
Wernau (N) Quadrium;6710;Wernau
Reichenbach (F) Weinbergstr.;6713;Reichenbach Fils
Oberlenningen Rathaus;6715;Lenningen
Schönaich Wolfenmühle;6716;Schönaich
Bissingen Grotzstr. (Friedhof);6717;Bietigheim-Bissingen
Kleiningersh. Schlossstr.;6718;Ingersheim
Metterz. Bietigheimer Str.;6719;Bietigheim-Bissingen
Biss. Kelterstraße;6720;Bietigheim-Bissingen
Hofen Aussiedlerhöfe;6721;Bönnigheim
Wernau (N) Bruckenstraße;6722;Wernau
Wernau (N) Adlerstraße;6723;Wernau
Wernau (N) Königsberger Straße;6724;Wernau
Wernau (N) Kirche Sankt Magnus;6726;Wernau
Plattenhardt Griebenäcker;6727;Filderstadt
Plattenhardt Uhlberg;6728;Filderstadt
Schwabengalerie;6729;Stuttgart
Plattenhardt Lailensäcker;6730;Filderstadt
Eltingen Carl-Schmincke-Str.;6733;Leonberg
Warmbronn Betriebshof;6734;Leonberg
Plattenhardt Kronenbrunnen;6735;Filderstadt
Plattenhardt Spitzäcker;6736;Filderstadt
Mötzingen Lindenhof;6739;Mötzingen
Böblingen Südbahnhof;6742;Böblingen
Böblingen Stettiner Str.;6744;Böblingen
Nebringen Sindlinger Straße;6745;Gäufelden
Sindelf. Mercedes-Benz P307;6746;Sindelfingen
Döffingen Drosselweg;6748;Grafenau
Döffingen Elsterweg;6749;Grafenau
Böbl. Diezenhalde (Zentrum);6751;Böblingen
Döffingen Mittenbühl;6752;Grafenau
Döffingen Ulrichweg;6754;Grafenau
Döffingen Röte;6756;Grafenau
Sirnau Wolf-Hirth-Str.;6758;Esslingen
Sirnau Dornierstr.;6759;Esslingen
Oberessl. Klinikum Esslingen;6763;Esslingen
Weiler z. Stein I.d. Hofäckern;6765;Leutenbach
Asperg Stadtmitte;6766;Asperg
Weiler zum Stein Rathaus;6767;Leutenbach
Weiler zum Stein Gollenh. Str.;6768;Leutenbach
Weiler zum Stein Im Hummerholz;6769;Leutenbach
Pliensauv. Im Holder;6770;Esslingen
Hochdorf Aspen;6772;Hochdorf
Holzmaden Seestraße;6773;Holzmaden
Neuffen Schule;6775;Neuffen
Köngen Klosterweg;6777;Köngen
Wendl.(N) Schulzentrum am Berg;6779;Wendlingen 
Pfahlbronn Mittelweiler;6780;Alfdorf
Pfahlbronn Buchengehren;6781;Alfdorf
Pfahlbr. Bucheng. Sägmühle;6782;Alfdorf
Pfahlbronn Höldis;6784;Alfdorf
Rappachschule;6792;Stuttgart
Ernst-Reuter-Platz;6794;Stuttgart
Weiler Dürrbach;6796;Schorndorf
Vorderst. Wahlenheim;6797;Alfdorf
Gronau Prevorst Löwen;6798;Oberstenfeld
Oßweil Mehrzweckhalle;6800;Ludwigsburg
Kleinheppach Heckbachstr.;6806;Korb
Kornwestheim Pflugfelder Str.;6807;Kornwestheim
Kornwestheim Max-Planck-Str.;6809;Kornwestheim
Kornwestheim Freizeitpark;6810;Kornwestheim
Gemmrigheim Amselweg;6811;Gemmrigheim
Gemmrigheim Kurze Straße;6812;Gemmrigheim
Gemmrigheim Adlerweg;6813;Gemmrigheim
Höfingen Haydnstraße;6814;Leonberg
Höfingen Varnbülerstraße;6815;Leonberg
Höfingen A.-Schweitzer-Str.;6816;Leonberg
Höfingen Elsa-Brändström-Str.;6817;Leonberg
Neckarweih. Peter-Hebel-Str.;6818;Ludwigsburg
Poppenweiler Hochberger Str.;6820;Ludwigsburg
Hochdorf Wilhelmsplatz;6821;Remseck 
Hochberg Lindenstraße;6822;Remseck 
Hochberg Hochberger Wald;6823;Remseck 
Hochberg Waldallee;6824;Remseck 
Neckarrems Friedhof;6825;Remseck 
Neckargröningen Rainwiesen;6826;Remseck 
Neckargröningen Haus d. Jugend;6827;Remseck 
Aldingen Kaltenthalstr.;6828;Remseck 
Aldingen Goethestraße;6829;Remseck 
Hochdorf (E) Keltenmuseum;6830;Eberdingen
Hochdorf (E) Rieter Str.;6831;Eberdingen
Aldingen Mühlweg;6832;Remseck 
Oßweil Hirschstraße;6833;Ludwigsburg
Kornwesthestraße;6834;Kornwestheim
Kornwestheim Lenzhalde;6835;Kornwestheim
Vaih.(E) Stromberggymnasium;6836;Vaihingen Enz
Endersbach Bahnhofstr.;6837;Weinstadt
Endersbach Beim Kreisel;6838;Weinstadt
Endersbach Kalkofen;6839;Weinstadt
Bönnigheim Schlossfeld;6840;Bönnigheim
Weil Württembergstr.;6841;Esslingen
Brühl Palmenwaldstr.;6842;Esslingen
Kleinaspach Sonnenhof;6843;Aspach
Steinbach Neue Straße;6844;Backnang
Maubach Tuxer Weg;6845;Backnang
Großbettlingen Mörikestraße;6846;Großbettlingen
Neckarweih. Otto-Hahn-Str.;6847;Ludwigsburg
Neckarweih. H.-Hesse-Str.;6848;Ludwigsburg
Roßwag Seemühle;6849;Vaihingen Enz
Roßwag Mühlhäuser Straße;6850;Vaihingen Enz
Neckarrems Haus am Remsufer;6852;Remseck 
Neckarrems Steige;6853;Remseck 
Neckarrems Traubenstraße;6854;Remseck 
Bönnigheim Schlossbergallee;6855;Bönnigheim
Kirchberg (M) Römerweg;6856;Kirchberg
Kirchberg (M) Pfarrgartenstr.;6858;Kirchberg
Kirchberg (M) Danziger Str.;6859;Kirchberg
Neckartailf. Neckarbrücke;6860;Neckartailfingen
Kirchb.(M) Zwingelhäuser Str.;6861;Kirchberg
Wendlingen (N) Austraße;6864;Wendlingen 
Wendlingen (N) Friedhof;6865;Wendlingen 
Kirchberg (M) Schulstraße;6873;Kirchberg
Allmersbach i.T. Wasenfeld;6874;Allmersbach
Deizisau Olga-/Zeppelinstr.;6875;Deizisau
Deizisau Zeppelin-/Kirchstr.;6876;Deizisau
Deizisau Kirchstr./Nelkenweg;6877;Deizisau
Deizisau Zeppelinstr.;6878;Deizisau
Deizisau Alte Bergstr.;6879;Deizisau
Deizisau Olga-/Keplerstr.;6880;Deizisau
Oßweil Walter-Flex-Str.;6882;Ludwigsburg
Oßweil Neckarweihinger Str.;6883;Ludwigsburg
Tamm Allee/Brächterstr.;6885;Tamm
Tamm Allee/Alter Weg;6886;Tamm
Tamm Alter Weg;6887;Tamm
Markgr. Mitte/Helenenstr.;6888;Markgröningen
Haslach Aussiedlerhöfe;6889;Herrenberg
Gemmrigheim Sportplatz;6890;Gemmrigheim
Öschelbronn Tailfinger Str.;6892;Gäufelden
Bretzenacker Rathaus;6893;Berglen
Gerlingen Hermann-Löns-Str.;6895;Gerlingen
Gerlingen Margaretenweg;6897;Gerlingen
Gerlingen Rosenstr.;6903;Gerlingen
Gerlingen Richthofenstraße;6904;Gerlingen
Gerlingen Vesouler Str.;6905;Gerlingen
Gerlingen Robert-Bosch-Platz;6906;Gerlingen
Gerlingen Waldfriedhof;6907;Gerlingen
Gerlingen Breitwiesenhaus;6909;Gerlingen
Leutenbach Winnender Str.;6911;Leutenbach
Backnang K.-Ferd.-Braun-Straße;6912;Backnang
Vorderst. Hüttenb.see Abzw.;6914;Alfdorf
Vorderst. Hellershof Kreuzung;6915;Alfdorf
Kaisersbach Täle;6916;Kaisersbach
Steinbach Oberbrüdener Str.;6918;Backnang
Fornsbach Waldsee;6921;Murrhardt
Kohlberg Waldfriedhof;6923;Kohlberg
Kaisersbach Birkhof;6924;Kaisersbach
Vorderst. Hundsberg;6925;Alfdorf
Schwieberd. Bosch Tor IV;6926;Schwieberdingen
Großsachsh. Lichtenstern Gymn.;6929;Sachsenheim
Hemmingen Münchinger Straße;6930;Hemmingen
Unterjett. Sindl. Aussiedlerh.;6931;Jettingen
Hemmingen Schlosshaldenstr.;6932;Hemmingen
Backnang Lerchenäcker;6933;Backnang
Oberriexingen Rathaus;6934;Oberriexingen
Sachsenweiler Schule;6935;Backnang
Backnang Richard-Wagner-Str.;6936;Backnang
Backnang Fornsbacher Weg;6937;Backnang
Backnang Beim Wasserturm;6938;Backnang
Freiberg (N) Löchlesäcker;6940;Freiberg
Vaihingen (E) Kehlstr.;6941;Vaihingen Enz
Pfahlbronn Abzw. Eisenbachsee;6942;Alfdorf
Kaisersbach Ziegelhütte;6943;Kaisersbach
Großsachsh. Oberriexing. Str.;6944;Sachsenheim
Erkenbrechtsweiler Staufenstr.;6945;Erkenbrechtsweiler
Asperg Lehenbrücke;6946;Asperg
Asperg Berliner Str.;6947;Asperg
Asperg Stuttgarter Str.;6948;Asperg
Hochdorf (E) Gartenstr.;6949;Eberdingen
Hochdorf (E) Th.-Heuss-Str.;6950;Eberdingen
Hochdorf (E) Pulverdinger Str.;6951;Eberdingen
Hochdorf (E) Am Pfaffenwald;6952;Eberdingen
Rommelshausen Lilienstr.;6954;Kernen
Enzweihingen Klaiberstr.;6955;Vaihingen Enz
Großbettlingen Metzinger Str.;6956;Großbettlingen
Schwieberdingen Breslauer Str.;6957;Schwieberdingen
Schwieberdingen Stettiner Str.;6958;Schwieberdingen
Sersheim Einsteinstr.;6959;Sersheim
Sersheim Fessler Mühle;6961;Sersheim
Nußdorf Vaihinger Str.;6962;Eberdingen
Besigheim Freibad/FitKom;6963;Besigheim
Ensingen Altes Schulhaus;6964;Vaihingen Enz
Aurich Reitsteige;6965;Vaihingen Enz
Murrhardt Steinberg Halde;6966;Murrhardt
Pfahlbronn Haubenwasen;6968;Alfdorf
Pliensauv. Pfeifferklinge;6969;Esslingen
Hegenlohe Bürgerzentrum;6970;Lichtenwald
Großbottwar Flickenwiesen;6971;Großbottwar
Aldingen Haus der Feuerwehr;6973;Remseck 
Gündelbach Katharinenstr.;6976;Vaihingen Enz
Markgröningen Im langen Feld;6977;Markgröningen
Markgröningen Steinbeisstr.;6978;Markgröningen
Alfdorf Tannhof;6979;Alfdorf
Vaihingen (E) Jugenddorf;6980;Vaihingen Enz
Vaihingen (E) Steinwerk;6981;Vaihingen Enz
Pattonville Mitte;6982;Remseck 
Winnenden Rems-Murr-Klinikum;6983;Winnenden
Poppenweiler Jahnstr.;6985;Ludwigsburg
Kleinbottwar Seestraße;6986;Steinheim 
Steinheim (M) Horrenwinkel;6987;Steinheim 
Steinheim (M) Schulzentrum;6988;Steinheim 
Zazenhausen Viadukt;6989;Stuttgart
Schorndorf Alte Steige;6991;Schorndorf
Schorndorf Lederstraße;6992;Schorndorf
Schorndorf Steinbeisstr.;6993;Schorndorf
Schorndorf Grafenbergweg;6994;Schorndorf
Steinheim (M) Kreuzwegäcker;6995;Steinheim 
Grab Friedhof;6996;Großerlach
Welzheim Reizenwiesen;6997;Welzheim
Deizisau Keplerstr.;6998;Deizisau
Murr Bietigheimer Str.;6999;Murr
Ditzingen;7000;Ditzingen
Ditzingen Gewerbegebiet Süd;7001;Ditzingen
Herrenberg Daimlerstraße;7002;Herrenberg
Echterdingen;7003;Leinfelden-Echterdingen
Herrenberg Beethovenstraße;7004;Herrenberg
Herrenberg Herzogweg;7005;Herrenberg
Herrenberg Grafenweg;7006;Herrenberg
Herrenberg Porschestraße;7007;Herrenberg
Herrenberg Stadtwerke;7009;Herrenberg
Deckenpfronn Brühlstraße;7011;Deckenpfronn
Herrenberg Hildrizhauser Str.;7012;Herrenberg
Herrenberg Reinhold-Schick-Pl.;7013;Herrenberg
Unterjett. Katholische Kirche;7015;Jettingen
Oberjett. Herrenberger Str.;7016;Jettingen
Mötzingen Goethe-/Hölderlinstr.;7018;Mötzingen
Mötzingen Goethestraße;7019;Mötzingen
Mötzingen Brühlstraße;7020;Mötzingen
Herrenberg Schießtäle;7021;Herrenberg
Unterjettingen Kohlplatte;7022;Jettingen
Mönchberg Greutäckerstraße;7023;Herrenberg
Mönchberg Schule;7025;Herrenberg
Aidlingen Buchhaldenschule;7027;Aidlingen
Aidlingen Sonnenbergschule;7028;Aidlingen
Maichingen Allmendstr.;7029;Sindelfingen
Eltingen Schopfloch;7030;Leonberg
Bondorf Hailfinger Str.;7034;Bondorf
Weil i. S. Kälberstelle;7036;Weil im Schönbuch
Weil i. S. Untere Halde;7037;Weil im Schönbuch
Herrenberg Königsberger Straße;7038;Herrenberg
Herrenberg Im Steingraben;7039;Herrenberg
Herrenberg Amselweg;7040;Herrenberg
Herrenberg Im Vogelsang;7042;Herrenberg
Bondorf Niederreutin;7046;Bondorf
Deckenpfronn Siemensstr.;7048;Deckenpfronn
Deckenpfronn Frontalstr.;7049;Deckenpfronn
Mötzingen Nagolder Steig;7050;Mötzingen
Mötzingen Iselshauser Straße;7051;Mötzingen
Gärtr. Feuerwehrgerätehaus;7052;Gärtringen
Gärtringen Schwarzwaldstr.;7053;Gärtringen
Herrenberg Benzstraße;7054;Herrenberg
Herrenberg Fröbelschule;7055;Herrenberg
Herrenberg Im Seele;7056;Herrenberg
Herrenberg Adlerstraße;7057;Herrenberg
Herrenberg Zeisigweg;7059;Herrenberg
Herrenberg Affstätter Tal;7065;Herrenberg
Herrenberg Eichenweg;7066;Herrenberg
Herrenberg Akazienweg;7067;Herrenberg
Herrenberg Wittenberger Straße;7068;Herrenberg
Herrenberg Torgauer Weg;7069;Herrenberg
Neuffen Oberer Graben;7070;Neuffen
Haslach Schelmenäcker;7071;Herrenberg
Deckenpfr. Dorfgem. Tennental;7072;Deckenpfronn
Gärtringen Grabenstraße;7073;Gärtringen
Herrenberg Johannesstr.;7074;Herrenberg
Herrenberg Stadtfriedhof;7075;Herrenberg
Herrenberg Sankt Martin;7076;Herrenberg
Bondorf Im Backenschlag;7079;Bondorf
Neuffen Albstraße;7081;Neuffen
Neuffen Uracher Weg;7082;Neuffen
Großsachsenheim Winkels;7083;Sachsenheim
Großsachsenheim Porsche;7084;Sachsenheim
Besigheim Kath. Kirche;7085;Besigheim
Besigheim Schwalbenhälde;7086;Besigheim
Besigheim Chausseebergstr.;7087;Besigheim
Großsachsenheim Am Friedhof;7088;Sachsenheim
Altdorf Obere Liesäcker;7089;Altdorf
Waiblingen Wasserstubenweg;7090;Waiblingen
Waiblingen Mendelssohnstr.;7091;Waiblingen
Waiblingen Schellingstr.;7092;Waiblingen
Waiblingen Arbeitsagentur/Post;7093;Waiblingen
Waiblingen Emil-Münz-Str.;7094;Waiblingen
Waiblingen Schwabstr.;7095;Waiblingen
Kirchberg (M) Feuerwehr;7096;Kirchberg
Kirchberg (M) Rappenberg;7097;Kirchberg
Malmsheim Viehtrieb;7098;Renningen
Böblingen;7100;Böblingen
Echterd. Industriegebiet;7101;Leinfelden-Echterdingen
Leinfelden Bad;7102;Leinfelden-Echterdingen
Leinfelden Spielkartenmuseum;7103;Leinfelden-Echterdingen
Musberg Seebruckenmühle;7104;Leinfelden-Echterdingen
Musberg Wanderweg;7105;Leinfelden-Echterdingen
Steinenbronn Kirche;7106;Steinenbronn
Steinenbronn Im Alten See;7108;Steinenbronn
Steinenbronn Goldäcker;7111;Steinenbronn
Musb. Seebruckenmühle (Klärw.);7112;Leinfelden-Echterdingen
Hulb;7115;Böblingen
Steinenbronn Rohrer Straße;7116;Steinenbronn
Steinenbronn Kring;7118;Steinenbronn
Steinenbronn Maurer;7119;Steinenbronn
Steinenbronn Lindenstraße;7120;Steinenbronn
Gerlingen;7140;Gerlingen
Gerlingen Rathaus;7141;Gerlingen
Gärtringen Riedbrunnen;7151;Gärtringen
Gärtringen Schelmenwiesen;7152;Gärtringen
Gärtringen Lammtal;7153;Gärtringen
Leinfelden Frank;7173;Leinfelden-Echterdingen
Leinf. Leinfelder Haus;7176;Leinfelden-Echterdingen
Leinfelden Sportzentrum;7177;Leinfelden-Echterdingen
Echterdingen Hirschstr.;7178;Leinfelden-Echterdingen
Echterdingen Waldhornstraße;7179;Leinfelden-Echterdingen
Echterdingen Stadionstr.;7180;Leinfelden-Echterdingen
Echterdingen Messe West;7182;Leinfelden-Echterdingen
Echterdingen Gymnasium;7185;Leinfelden-Echterdingen
Echterdingen Stangen;7186;Leinfelden-Echterdingen
Sindelf. Mönchsbrunnen;7201;Sindelfingen
Herrenberg Zwerchweg;7202;Herrenberg
Leonberg;7301;Leonberg
Renningen;7302;Renningen
Eltingen Leobad;7304;Leonberg
Eltingen Längenbühl;7305;Leonberg
Asperg;7400;Asperg
Ludwigsburg Bahnhof (Arena);7401;Ludwigsburg
Ludwigsburg;7402;Ludwigsburg
Favoritepark;7403;Ludwigsburg
Tamm;7404;Tamm
Bietigheim Schillerplatz;7405;Bietigheim-Bissingen
Bissingen Gerokstraße;7406;Bietigheim-Bissingen
Bietigheim Steinheimer Str.;7407;Bietigheim-Bissingen
Bietigheim Pleidelsheimer Str.;7408;Bietigheim-Bissingen
Dett.(T) Schlossberghalle;7409;Dettingen
Großbettlingen Rathaus;7413;Großbettlingen
Bietigheim Höpfigheimer Str.;7414;Bietigheim-Bissingen
Sersheim Industriestr.;7415;Sersheim
Enzweihingen Beerhaldenstr.;7416;Vaihingen Enz
Sersheim Bahnhofstr.;7417;Sersheim
Ludwigsburg Bildungsz. West;7419;Ludwigsburg
Sersheim Sedanstraße;7421;Sersheim
Bissingen Neuer Friedhof;7422;Bietigheim-Bissingen
Löchgau Erligheimer Straße;7423;Löchgau
Bissingen Südstraße;7424;Bietigheim-Bissingen
Bissingen Lindenstraße;7425;Bietigheim-Bissingen
Bissingen Eichenweg;7426;Bietigheim-Bissingen
Bissingen Entenäcker;7427;Bietigheim-Bissingen
Bissingen Westendstraße;7428;Bietigheim-Bissingen
Bissingen Birkenweg;7429;Bietigheim-Bissingen
Bissingen Hallenbad;7430;Bietigheim-Bissingen
Bissingen (LB) Schillerschule;7431;Bietigheim-Bissingen
Ludwigsburg Mainzer Allee;7432;Ludwigsburg
Ludwigsburg Berliner Platz;7433;Ludwigsburg
Ludw. Alter Oßweiler Weg;7435;Ludwigsburg
Ludwigsburg Friedrichstraße;7436;Ludwigsburg
Ludw. Theo-Lorch-Werkstätten;7438;Ludwigsburg
Bietigheim Fr.-Ebert-Straße;7440;Bietigheim-Bissingen
Bietigheim Grünwiesenstr.;7441;Bietigheim-Bissingen
Maichingen Ulmenstraße;7444;Sindelfingen
Nellmersbach Gewerbegebiet;7445;Leutenbach
Bietigheim Karl-Mai-Allee;7446;Bietigheim-Bissingen
Enzweihingen Buolweg;7448;Vaihingen Enz
Spiegelb. Parkplatz Zollstock;7449;Spiegelberg
Bietigh. Kammgarnspinn. B27;7450;Bietigheim-Bissingen
Neckarw. Imman.-Dornfeld-Str.;7451;Ludwigsburg
Strümpfelb. (Bk.) W.-Föll-Str.;7452;Backnang
Oßweil Gegen Eich;7454;Ludwigsburg
Hertmannsw. Wiesentalstr.;7455;Winnenden
Hertmannsweiler Heckenweg;7456;Winnenden
Oberbrüden Kelterplatz;7458;Auenwald
Hößlinsw. W-parkpl. Rot. Stich;7459;Berglen
Hemmingen Hälde;7460;Hemmingen
Bietigheim Mühlwiesen;7471;Bietigheim-Bissingen
Bietigheim Fischerpfad;7472;Bietigheim-Bissingen
Bissingen Borsigstraße;7474;Bietigheim-Bissingen
Untermberg Enzstraße;7477;Bietigheim-Bissingen
Allmersb. i.T. In den Äulesw.;7480;Allmersbach
Oppenweiler Aichelbach;7485;Oppenweiler
Oppenweiler Zell;7486;Oppenweiler
Oppenweiler Dieselstr.;7487;Oppenweiler
Sulzb.(M) Haselbachmühle Abzw.;7488;Sulzbach 
Burgstall (M);7500;Burgstetten
Kirchberg (M);7502;Kirchberg
Marbach (N);7503;Marbach
Großerlach Schule;7504;Großerlach
Großerlach Liemersbach;7505;Großerlach
Grab Schönbronn;7506;Großerlach
Sulzb.(M) Liemannsklinge Abzw.;7507;Sulzbach 
Sulzb.(M) Eschenstruet;7508;Sulzbach 
Sulzbach (M) Bushof Abzw.;7509;Sulzbach 
Sulzbach (M) Hager;7510;Sulzbach 
Sulzbach (M) Zwerenberg;7511;Sulzbach 
Backnang Christophstr.;7512;Backnang
Backnang Maubacher Str.;7513;Backnang
Großerlach Erlach;7514;Großerlach
Grab Morbach;7515;Großerlach
Ludw. Forum am Schlosspark;7516;Ludwigsburg
Grab Schwalbenflug;7518;Großerlach
Grab Mannenweiler;7519;Großerlach
Welzheim Taubenhof;7524;Welzheim
Welzheim Langenberg;7525;Welzheim
Welzheim Obersteinenberg;7526;Welzheim
Welzheim Lettenstich;7527;Welzheim
Welzheim Vorderhundsberg;7528;Welzheim
Rudersbg. Bronnwiesenweg;7529;Rudersberg
Kaisersbach Eulenhof;7530;Kaisersbach
Grab Butzberg;7538;Großerlach
Kaisersbach Forststraße;7542;Kaisersbach
Neustadt Alte Schule;7545;Waiblingen
Neustadt Pfarräcker;7547;Waiblingen
Hohenacker Kriegsberg;7548;Waiblingen
Bittenfeld Schillerschule;7549;Waiblingen
Bittenfeld Beethovenstr.;7550;Waiblingen
Bittenfeld Friedhof;7551;Waiblingen
Ludwigsburg Naststraße;7555;Ludwigsburg
Oßweil Mühlhäuser Str.;7556;Ludwigsburg
Freiberg (N) Palazzo;7560;Freiberg
Ludwigsburg Gartenstraße;7563;Ludwigsburg
Löchgau Steinbachbrücke;7564;Löchgau
Löchgau Heinkelstraße;7565;Löchgau
Oberndorf;7567;Rudersberg
Rudersberg Edelmannshof;7568;Rudersberg
Schorndorf Am Mühlbach;7569;Schorndorf
Schorndorf Baumwasenstraße;7570;Schorndorf
Schorndorf K.-Haussmann-Weg;7575;Schorndorf
Schorndorf Wiesenstr.;7576;Schorndorf
Wendl.(N) Anne-Frank-Schule;7577;Wendlingen 
Wendlingen (N) Sporthalle;7578;Wendlingen 
Ensingen Bertha-Benz-Str.;7579;Vaihingen Enz
Spiegelberg Denteltal;7580;Spiegelberg
Jux Wetzsteinstollen;7581;Spiegelberg
Welzheim Brunnenstraße;7582;Welzheim
Oberl. Gutenberger Str. 66;7583;Lenningen
Oberlenningen Nikomödiestr. 34;7584;Lenningen
Bietigh. Realschule Im Aurain;7585;Bietigheim-Bissingen
Oberl. Gutenberger Str. 47;7589;Lenningen
Hohenacker Hegnacher Str.;7596;Waiblingen
Neustadt Torstraße;7597;Waiblingen
Löchgau, Sportplatz;7598;Löchgau
Backnang Murrbäder;7599;Backnang
Backnang;7600;Backnang
Maubach;7601;Backnang
Waiblingen Bahnhof (Dammstr.);7602;Waiblingen
Korntal;7603;Korntal-Münchingen
Waiblingen;7604;Waiblingen
Winnenden;7605;Winnenden
Korntal Gymnasium;7606;Korntal-Münchingen
Münchingen Rührberg;7607;Korntal-Münchingen
Schorndorf Robert-Bosch-Str.;7631;Schorndorf
Schorndorf Gänsbühl;7632;Schorndorf
Ludwigsburg Wernerstr.;7641;Ludwigsburg
Ludwigsburg Robert-Koch-Str.;7642;Ludwigsburg
Ludwigsburg Schlieffenstr.;7643;Ludwigsburg
Ludwigsburg Wilhelm-Fein-Str.;7644;Ludwigsburg
Ludwigsburg Urban Harbor;7645;Ludwigsburg
Freudental Alleenfeld;7658;Freudental
Ochsenbach Kindergarten;7661;Sachsenheim
Miedelsbach Rudersberger Str.;7662;Schorndorf
Rudersb. Obernd. Mannenb. Str.;7663;Rudersberg
Rommelshausen;7701;Kernen
Schorndorf;7703;Schorndorf
Endersbach;7704;Weinstadt
Backnang M.-von-Ardenne-Allee;7738;Backnang
Esslingen (N);7800;Esslingen
Esslingen (N) ZOB;7801;Esslingen
Plochingen;7802;Plochingen
Tischardt Frickenhäuser Str.;7805;Frickenhausen
Horrheim Pforzheimer Straße;7811;Vaihingen Enz
Welzheim Naturfreundehaus;7818;Welzheim
Köngen Kirchheimer Str.;7819;Köngen
Ochsenwang Bissinger Str.;7821;Bissingen 
Baltmannsweiler Festplatz;7822;Baltmannsweiler
Plochingen Kornbergweg;7823;Plochingen
Perouse Sportgelände Aischbach;7831;Rutesheim
Perouse Wilhelm-Kopp-Straße;7832;Rutesheim
Darmsheim Häslach;7836;Sindelfingen
Roßwag Friedhof;7841;Vaihingen Enz
Roßwag Silvanerstraße;7842;Vaihingen Enz
Nebringen Bettäcker;7920;Gäufelden
Böblingen Bahnhof (Flugfeld);7921;Böblingen
Öschelbronn Mötzinger Str.;7928;Gäufelden
Tailfingen Maueräcker;7930;Gäufelden
Hohengehren Bolzplatz;7934;Baltmannsweiler
Hohengehren Ortsmitte;7935;Baltmannsweiler
Zizishausen Oberboihinger Str.;7936;Nürtingen
Münchingen Lingwiesen;7940;Korntal-Münchingen
Oberboihingen Warnenberg;7957;Oberboihingen
Oberboihingen Haugennest;7958;Oberboihingen
Stetten i.R. Frauenländerstr.;7974;Kernen
Geisl.(St) Stadtkirche;10001;Geislingen
Geislingen (St) Rathaus;10002;Geislingen
Geisl.(St) Krankenhaus (Seebach);10004;Geislingen
Geislingen (St) Pauluskirche;10005;Geislingen
Geisl.(St) Nel Mezzo;10006;Geislingen
Geisl.(St) Wilhelmstraße;10007;Geislingen
Geisl.(St) Sternplatz ZOH;10008;Geislingen
Geisl.(St) Krone/Altenstadt;10009;Geislingen
Geisl.(St) Adler Altenstadt;10010;Geislingen
Geisl.(St) Bruckwiesen;10011;Geislingen
Kuchen Moltkestr.;10012;Kuchen
Kuchen Löwen;10013;Kuchen
Kuchen Schillerstr.;10014;Kuchen
Kuchen Gemeindezentrum;10015;Kuchen
Gingen (F) Bahnhofstr.;10017;Gingen
Gingen (F) Buchsteiner;10018;Gingen
Gingen (F) Kath. Kirche;10019;Gingen
Gingen (F) Rathaus;10020;Gingen
Gingen (F) Große Gasse;10022;Gingen
Kuchen Färberstr.;10023;Kuchen
Kuchen Feuerwache;10024;Kuchen
Kuchen Gerokweg;10025;Kuchen
Kuchen Rathaus;10026;Kuchen
Geisl.(St) Sonne Center;10036;Geislingen
Geisl.(St) Werastraße;10041;Geislingen
Geisl.(St) Frauenstraße;10042;Geislingen
Geisl.(St) Bebelstraße;10043;Geislingen
